BANK,IFSC,MICR CODE,BRANCH,CITY,DISTRICT,STATE
SBI,SBIN0009238,814002722,BARMASIA,BARMASIA,SAHEBGANJ,JHARKHAND
SBI,SBIN0009239,854002709,SAKRAILI SAB,KATIHAR,KATIHAR,BIHAR
SBI,SBIN0009240,854002710,TELTA,TELTA,KATIHAR,BIHAR
SBI,SBIN0009241,854002711,PANIGHATTA,PANIGHATTA,KATIHAR,BIHAR
SBI,SBIN0009242,852002720,GHAILAR,GHAILARH,MADHEPURA,BIHAR
SBI,SBIN0009243,854002617,TELDIHA,TELDIHA,PURNEA,BIHAR
SBI,SBIN0009244,855002507,ZILEBIA MORE,BHOGDABAR,KISHANGANJ,BIHAR
SBI,SBIN0009245,852002614,SURJAPUR,SURJAPUR,SUPAUL,BIHAR
SBI,SBIN0009246,212002050,TEWA,KAUSHAMBI,KAUSHAMBI,UTTAR PRADESH
SBI,SBIN0009247,211002045,UTRAON,ALLAHABAD,GAZIPUR,UTTAR PRADESH
SBI,SBIN0009248,211002036,CHHIVAIYA,ALLAHABAD,ETAH,UTTAR PRADESH
SBI,SBIN0009249,582002004,MULGUNDNAKA,GADAG,GADAK,KARNATAKA
SBI,SBIN0009250,247002106,BHALASWAGAJ,HARIDWAR,HARIDWAR,UTTARAKHAND
SBI,SBIN0009251,222002004,ARRAH,JAUNPUR,JAUNPUR,UTTAR PRADESH
SBI,SBIN0009252,221002025,SCB VARANASI,VARANASI,VARANASI,UTTAR PRADESH
SBI,SBIN0009253,226002001,SERVICE BRANCH,LUCKNOW,LUCKNOW,UTTAR PRADESH
SBI,SBIN0009254,483002114,KHINNI,KHINNI,JABALPUR,MADHYA PRADESH
SBI,SBIN0009256,486002066,RAJMILAN,JABALPUR,JABALPUR,MADHYA PRADESH
SBI,SBIN0009257,488002022,BEERA,BEERA,PANNA,MADHYA PRADESH
SBI,SBIN0009259,484002050,SHAHPUR,UMARIA,UMARIA,MADHYA PRADESH
SBI,SBIN0009261,497002281,BAGHIMA(PARSAGUDI),PARSAGUDI,SURGUJA,CHANDIGARH
SBI,SBIN0009262,493002211,BARONDA (BAMHANI),MAHASAMUND,MAHASAMUND,CHANDIGARH
SBI,SBIN0009263,493002221,KAUHAKODA,KAUHAKUDA,MAHASAMUND,CHANDIGARH
SBI,SBIN0009264,493002461,RASEDI, SONADIH,RAIPUR,RAIPUR,CHANDIGARH
SBI,SBIN0009265,496002541,GANJIADIH,GAJIADIH,JASHPUR,CHANDIGARH
SBI,SBIN0009266,496002561,SARABKOMBO,SARABKUMBO,JASHPUR,CHANDIGARH
SBI,SBIN0009267,495002981,KATAUD,KATAUD,BETUL,MADHYA PRADESH
SBI,SBIN0009269,473002007,BAROD,BAROD,GUNA,MADHYA PRADESH
SBI,SBIN0009270,464002010,SEERMAU,RAISEN,RAISEN,MADHYA PRADESH
SBI,SBIN0009271,465002005,MANDODA SAB,SHAJAPUR,SHAJAPUR,MADHYA PRADESH
SBI,SBIN0009273,470002413,KINDRAHO SAB,KINDRAHO,DAMOH,MADHYA PRADESH
SBI,SBIN0009274,471002017,RAGOLI,RAGAULI,CHHATTARPUR,MADHYA PRADESH
SBI,SBIN0009275,472002011,TILA NIWARI (PUCHHIKARGUWAN),PUCHHIKARGUW,TIKAMGARH,MADHYA PRADESH
SBI,SBIN0009276,400002119,DIAMOND BRANCH,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0009277,400002129,SECURITIES SERVICES BRANCH,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0009278,421002809,AGHAI,THANE,THANE,MAHARASHTRA
SBI,SBIN0009279,143002013,NEW GRAIN MARKET AMRITSAR,AMRITSAR,AMRITSAR,PUNJAB
SBI,SBIN0009280,125002019,PATEL NAGAR,HISAR,HISSAR,HARYANA
SBI,SBIN0009281,413002383,MANGROOL,OSMANABAD,OSMANABAD,MAHARASHTRA
SBI,SBIN0009282,800002098,ZONAL INSPECTION OFFICE, PATNA,PATNA,PATNA,BIHAR
SBI,SBIN0009283,284002020,DHAWAKAR,JHANSI,JHANSI,UTTAR PRADESH
SBI,SBIN0009284,284002019,BAKUA BUZURG,JHANSI,JHANSI,UTTAR PRADESH
SBI,SBIN0009285,482002020,COMMERCIAL BRANCH JABALPUR,JABALPUR,JABALPUR,MADHYA PRADESH
SBI,SBIN0009287,271002013,SARAI KHAS,BALARAMPUR,BALRAMPUR,UTTAR PRADESH
SBI,SBIN0009288,271002010,MANGURA BAZAR,MANGURA,GONDA,UTTAR PRADESH
SBI,SBIN0009289,700002210,BANGUR AVENUE,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0009290,768002050,RUCHIDA,RUCHIDA,BARGAH,ODISHA
SBI,SBIN0009291,768002051,AGALPUR,BARPALI,BARGAH,ODISHA
SBI,SBIN0009292,767002015,KUSANG,KUSUNG,BALANGIR,ODISHA
SBI,SBIN0009294,767002021,MURUSUNDHI,MURSUNDI,SONEPUR,ODISHA
SBI,SBIN0009295,768002031,KISINDA,KISINDA,SAMBALPUR,ODISHA
SBI,SBIN0009296,754002031,KARADIBANDHA,KARADIBANDHA,CUTTACK,ODISHA
SBI,SBIN0009297,580002009,VIDYANAGAR, HUBLI,HUBLI DHARWAD,DHARWAD,KARNATAKA
SBI,SBIN0009298,110002219,SIB GAZIABAD,GHAZIABAD,GHAZIABAD,UTTAR PRADESH
SBI,SBIN0009299,441002512,BALAPUR,BALAPUR,CHANDRAPUR,MAHARASHTRA
SBI,SBIN0009300,172002041,KUNGASH,KULU,KULLU,HIMACHAL PRADESH
SBI,SBIN0009301,160002019,SECTOR-41, CHANDIGARH,CHANDIGARH,CHANDIGARH,CHANDIGARH
SBI,SBIN0009302,272002052,TILORA,SIDDHARTHA,SIDDHARTH NAGAR,UTTAR PRADESH
SBI,SBIN0009303,272002062,AGYA,SANTKABIRDAS,SANT KABIR NAGAR,UTTAR PRADESH
SBI,SBIN0009304,272002063,MOLNAPUR,SANTKABIRDAS,SANT KABIR NAGAR,UTTAR PRADESH
SBI,SBIN0009305,364002110,GARIADHAR,GANDHINAGAR,GANDHINAGAR,GUJARAT
SBI,SBIN0009306,396002033,GIDC ESTATE,UMBERGAON,UMBERGAON,VALSAD,GUJARAT
SBI,SBIN0009307,391002002,RANGPUR,RANGPUR,VADODARA,GUJARAT
SBI,SBIN0009308,211002034,BASHAHI,ALLAHABAD,ALLAHABAD,UTTAR PRADESH
SBI,SBIN0009309,211002035,BASAHARA,BASHAHARA,JHANSI,UTTAR PRADESH
SBI,SBIN0009310,211002039,ETWA KALAN,ALLAHABAD,ALLAHABAD,UTTAR PRADESH
SBI,SBIN0009311,241002020,HAFIZABAD,UNNAO,UNNAV,UTTAR PRADESH
SBI,SBIN0009312,731002608,KAMRAGHAT,KAMRAGHAT,BIRBHUM,WEST BENGAL
SBI,SBIN0009313,636002095,SINGIPURAM,SINGIPURAM,SALEM,TAMIL NADU
SBI,SBIN0009314,641002107,VEERAPANDI, TIRUPUR,COIMBATORE,COIMBATORE,TAMIL NADU
SBI,SBIN0009315,632002505,POLIPAKKAM,POLIPAKKAM,VELLORE,TAMIL NADU
SBI,SBIN0009316,110002202,SSI SHAHDARA, DELHI,DELHI,NEW DELHI,DELHI
SBI,SBIN0009317,614002017,KRISHNAJIPATTINAM,KRISHNAJIPAT,TIRUVARUR,TAMIL NADU
SBI,SBIN0009318,600002089,PERUNGUDI,PERUNGUDI,CHENNAI,TAMIL NADU
SBI,SBIN0009319,732002519,KAHALA,KAHALA,MALDA,WEST BENGAL
SBI,SBIN0009320,733002614,HEMTABAD,HEMTABAD,UTTAR DINAJPUR,WEST BENGAL
SBI,SBIN0009321,700002250,KULERDARI (SAB),PARGANAS,SOUTH 24 PARGANAS,WEST BENGAL
SBI,SBIN0009322,722002512,?·NAKAIJURI,NAKAIJURI,BANKURA,WEST BENGAL
SBI,SBIN0009323,723002514,ICHAG,PURULIYA,PURULIYA,WEST BENGAL
SBI,SBIN0009324,734002504,TEESTA BAZAR,TEESTABAZAR,DARJEELING,WEST BENGAL
SBI,SBIN0009325,415002788,SANGAMESHWAR,SANGAMESHWAR,RATNAGIRI,MAHARASHTRA
SBI,SBIN0009326,244002029,RATAN PUR KALAN,MORADABAD,MORADABAD,UTTAR PRADESH
SBI,SBIN0009327,243002317,RISAULI NIZAM,BUDAUN,BUDAUN,UTTAR PRADESH
SBI,SBIN0009328,273002037,RAKHAT,GORAKHPUR,GORAKPUR,UTTAR PRADESH
SBI,SBIN0009329,721002839,GARCHAKRABERIA,GARCHAKRABERIA,PURBA MEDINIPUR,WEST BENGAL
SBI,SBIN0009330,491002261,CHHIRHA,CHHIRHA,DURG,CHANDIGARH
SBI,SBIN0009331,413002685,KURKUMBH,KURKUMBH,PUNE,MAHARASHTRA
SBI,SBIN0009332,414002384,ASHTA HARINARAYAN,ASHTA,BEED,MAHARASHTRA
SBI,SBIN0009333,431002596,RAKSHASBHUWAN SAB,BHID,BEED,MAHARASHTRA
SBI,SBIN0009335,424002486,BRAMHANWEL,BRAHMANWEL,DHULE,MAHARASHTRA
SBI,SBIN0009336,273002032,MALON,GORAKHPUR,GORAKPUR,UTTAR PRADESH
SBI,SBIN0009337,241002005,BHIKHARIPUR,BHIKHARIPUR,UNNAV,UTTAR PRADESH
SBI,SBIN0009338,212002017,INDUSTRILA ESTATE BARURA,FATEHPUR,FATEHPUR,UTTAR PRADESH
SBI,SBIN0009340,209002005,PARENDA,UNNAO,UNNAV,UTTAR PRADESH
SBI,SBIN0009341,794002501,AMPATI,AMPATI,WEST GARO HILLS,MEGHALAYA
SBI,SBIN0009342,481002018,CHIRAIDONGRI,CHIRAIDONGRI,MANDLA,MADHYA PRADESH
SBI,SBIN0009343,495002312,GEVRA PROJECT,KORBA,KORBA,CHANDIGARH
SBI,SBIN0009344,814002252,BARAMASIA,GODDA,GODDA,JHARKHAND
SBI,SBIN0009345,845002531,DHAKA,PURBI,EAST CHAMPARAN,BIHAR
SBI,SBIN0009346,764002068,KANTAGAON,ANCHALAGUMMA,NAVARAGPUR,ODISHA
SBI,SBIN0009347,764002027,KUMBHARIPUR,KORAPUT,KORAPUT,ODISHA
SBI,SBIN0009348,765002009,DONGASIL,DONGASIL,RAYAGADA,ODISHA
SBI,SBIN0009349,761002022,TALASINGI,TALASANGI,GANJAM,ODISHA
SBI,SBIN0009350,757002092,BHUASUNI, SAB,MAYURBHANJ,MAYURBHANJ,ODISHA
SBI,SBIN0009351,785002525,DOYANG,DOYANG,WOKHA,NAGALAND
SBI,SBIN0009352,768002032,KESAIBAHAL,SAMBALPUR,SAMBALPUR,ODISHA
SBI,SBIN0009353,286002033,PAURIKHAL,TEHRI,RUDRAPRAYAG,UTTARAKHAND
SBI,SBIN0009354,249002210,SILKAKHAL,TEHRI,TEHRI-GARHWAL,UTTARAKHAND
SBI,SBIN0009355,722002513,?·BOGA,BOGA,BANKURA,WEST BENGAL
SBI,SBIN0009356,700002587,RATNESWARPUR,SOUTH,SOUTH 24 PARGANAS,WEST BENGAL
SBI,SBIN0009357,741002633,BURWAN,MURSHIDABAD,MURSHIDABAD,WEST BENGAL
SBI,SBIN0009358,700002190,KABARDANGA MORE,TAMACHANDRAPUR,SOUTH 24 PARGANAS,WEST BENGAL
SBI,SBIN0009360,626002630,NALUR,NALUR,VIRUDHUNAGAR,TAMIL NADU
SBI,SBIN0009361,495002313,BALGI PROJECT,BALGI,KORBA,CHANDIGARH
SBI,SBIN0009362,262002031,PIPARIA AGRU,PILIBHIT,PILIBHIT,UTTAR PRADESH
SBI,SBIN0009363,173002051,RAJANA,RAJANA,SIRMOUR,HIMACHAL PRADESH
SBI,SBIN0009364,173002171,BHARARI,BHARARI,SIRMOUR,HIMACHAL PRADESH
SBI,SBIN0009365,171002161,DHARECH,SIMLA,SHIMLA,HIMACHAL PRADESH
SBI,SBIN0009366,172002061,GANVI,SIMLA,SHIMLA,HIMACHAL PRADESH
SBI,SBIN0009368,110002187,HOTEL MAURYA SHERATON, NEW DELHI,DELHI,NEW DELHI,DELHI
SBI,SBIN0009370,110002183,DILSHAD GARDEN, DELHI,DELHI,NEW DELHI,DELHI
SBI,SBIN0009371,110002184,JHANDEWALAN EXTN, NEW DELHI,DELHI,NEW DELHI,DELHI
SBI,SBIN0009372,854002618,GERUA,GERUA,PURNEA,BIHAR
SBI,SBIN0009373,247002026,GHATEDA,SAHARANPUR,SAHARANPUR,UTTAR PRADESH
SBI,SBIN0009374,247002554,GUDGAJPUR,SAHARANPUR,SAHARANPUR,UTTAR PRADESH
SBI,SBIN0009377,441002658,METPANJRA,METPANJARA,NAGPUR,MAHARASHTRA
SBI,SBIN0009378,442002501,SAORI BIDKAR,SAORI BIDKAR,CHANDRAPUR,MAHARASHTRA
SBI,SBIN0009379,442002450,PATAN SAB,CHANDRAPUR,CHANDRAPUR,MAHARASHTRA
SBI,SBIN0009380,441002474,SHANKARPUR SAB,GADCHIROLI,GADCHIROLI,MAHARASHTRA
SBI,SBIN0009383,431002746,TUPPA,NANDED,NANDED,MAHARASHTRA
SBI,SBIN0009384,585002319,KHANAPUR (GULBARGA),KHANAPUR,GULBERGA,KARNATAKA
SBI,SBIN0009385,744002013,BILLIGROUND,ANDAMAN,ANDAMAN,ANDAMAN AND NICOBAR ISLAND
SBI,SBIN0009386,766002107,KARLAKOTE,KARLAKOT,NAVAPADA,ODISHA
SBI,SBIN0009387,530002001,SERVICE BRANCH, VISAKHAPATNAM,VISAKHAPATNAM,VISHAKAPATNAM,ANDHRA PRADESH
SBI,SBIN0009388,520002001,SERVICE BR, VIJAYAWADA,VIJAYAWADA,KRISHNA,ANDHRA PRADESH
SBI,SBIN0009389,531002081,Y DONDAPETA,YELLAVARAM,VISHAKAPATNAM,ANDHRA PRADESH
SBI,SBIN0009390,721002004,HALDIA P. C,HALDIA,PURBA MEDINIPUR,WEST BENGAL
SBI,SBIN0009391,534002032,PANDITAVILLURU,PANDITAVILURU,WEST GODAVARI,ANDHRA PRADESH
SBI,SBIN0009392,209002028,SHERPUR,SHERPUR,KANPUR DEHAT,UTTAR PRADESH
SBI,SBIN0009393,272002044,MADANPUR,BASTI,BASTI,UTTAR PRADESH
SBI,SBIN0009394,271002041,SOHARIYAWAN,BAHRAICH,KUSHI NAGAR,UTTAR PRADESH
SBI,SBIN0009398,176002251,SIHUNI,KANGRA,KANGRA,HIMACHAL PRADESH
SBI,SBIN0009399,385002119,THARA,THARA,BANAS KANTHA,GUJARAT
SBI,SBIN0009400,241002017,FATEHPUR GAZI,HARDOI,HARDOI,UTTAR PRADESH
SBI,SBIN0009401,733002504,RAJIBPUR,GANGARAMPUR,DAKSHIN DINAJPUR,WEST BENGAL
SBI,SBIN0009402,788002507,KABUGANJ SAB,CACHAR,CACHAR,ASSAM
SBI,SBIN0009403,782002509,KOHORA,KOHORA,KOKRAJHAR,ASSAM
SBI,SBIN0009405,797002504,CHOWKIHOLA,CHOKIHOLA,BARPETA,ASSAM
SBI,SBIN0009406,786002515,KANUBARI,KANUBARI,TIRAP,ARUNACHAL PRADESH
SBI,SBIN0009407,786002503,BORDUMSA,CHUNGLANG,CHANGALANG,ARUNACHAL PRADESH
SBI,SBIN0009408,495002010,RAJKISHORE NAGAR, BILASPUR,BILASPUR,BILASPUR,CHANDIGARH
SBI,SBIN0009409,787002513,RUKSIN,RUKSIN,EAST KAMENG,ARUNACHAL PRADESH
SBI,SBIN0009410,461002014,SEMRI HARCHAND,HOSHANGABAD,HOSHANGABAD,MADHYA PRADESH
SBI,SBIN0009411,460002019,DESHAWADI,BETUL,BETUL,MADHYA PRADESH
SBI,SBIN0009412,480002116,KAMTHI (SAWRI BAZAR) SAB,CHHINDWARA,CHHINDWARA,MADHYA PRADESH
SBI,SBIN0009415,493002231,BICHHIYA,BICHHIYA,MAHASAMUND,CHANDIGARH
SBI,SBIN0009416,496002261,KONDATARAI,KONDA TARAI,RAIGARH,CHANDIGARH
SBI,SBIN0009417,491002281,SUREGAON,SUREGAON,DURG,CHANDIGARH
SBI,SBIN0009418,491002291,KARESARA,KARESARA,DURG,CHANDIGARH
SBI,SBIN0009422,494002157,ATURGAON,ATURGAON,KANKER,CHANDIGARH
SBI,SBIN0009423,494002062,KESHARPAL,KESHARPAL,BASTAR,CHANDIGARH
SBI,SBIN0009426,491002581,BIDORA (RAKSE),KAWARDHA,KAWARDHA,CHANDIGARH
SBI,SBIN0009427,466002013,KANOD MIRJI,SEHORE,SEHORE,MADHYA PRADESH
SBI,SBIN0009428,785002524,CHANGPANG,CHANGPANG,WOKHA,NAGALAND
SBI,SBIN0009430,393002015,VALIA,VALIA,BHARUCH,GUJARAT
SBI,SBIN0009431,441002502,MUDZA SAB,MUDZA,CHANDRAPUR,MAHARASHTRA
SBI,SBIN0009432,562002150,GOLAHALLI,GOLLAHALLI,KOLAR,KARNATAKA
SBI,SBIN0009433,784002502,KAHIBARI,KAHIBARI,DARRANG,ASSAM
SBI,SBIN0009434,787002505,GOHAINPUKHURI,LALUK,LAKHIMPUR,ASSAM
SBI,SBIN0009435,795002509,PATHARKHAMAH,PATHARKHMAH,RI BHOI,MEGHALAYA
SBI,SBIN0009436,785002514,PHESUAL,JORHAT,JORHAT,ASSAM
SBI,SBIN0009437,783002518,MULAGAON,MULAGAON,BONGAIGAON,ASSAM
SBI,SBIN0009439,781002501,GUMI,GUMISAB,KAMRUP,ASSAM
SBI,SBIN0009440,794002512,HALLYDAYGANJ,HALLYDAYGANJ,WEST GARO HILLS,MEGHALAYA
SBI,SBIN0009442,793002519,RANIKOR,RANIKOR,WEST KHASI HILLS,MEGHALAYA
SBI,SBIN0009443,796002505,KHUMTUNG,KHUMTUNG,SERCHHIP,MIZORAM
SBI,SBIN0009445,796002508,LENGPUI,LENGPUI,MAMIT,MIZORAM
SBI,SBIN0009446,799002517,RATIABARI,RATIBARI,NORTH TRIPURA,TRIPURA
SBI,SBIN0009447,788002515,PANIBHORA,PANIBHORA,CACHAR,ASSAM
SBI,SBIN0009449,441002493,CHAPEGADI,CHAPHEGADI,NAGPUR,MAHARASHTRA
SBI,SBIN0009450,444002745,DHABA,DHABA,AKOLA,MAHARASHTRA
SBI,SBIN0009451,243002311,LABHARI,BUDAUN,BUDAUN,UTTAR PRADESH
SBI,SBIN0009452,457002004,COMMERCIAL BRANCH, RATLAM,RATLAM,RATLAM,MADHYA PRADESH
SBI,SBIN0009453,732002520,?·TALBHAKURIA SAB,TALBHAKURIA,MALDA,WEST BENGAL
SBI,SBIN0009454,732002521,SANTOSHPUR,SANTOSHPUR,MALDA,WEST BENGAL
SBI,SBIN0009455,721002840,BARATALA,BARATALA,PURBA MEDINIPUR,WEST BENGAL
SBI,SBIN0009456,722002514,NANDANPUR SAB,NANDANPUR,BANKURA,WEST BENGAL
SBI,SBIN0009457,712002035,GHOLDIGRUI,HUGLICHINSURAH,HOOGHLY,WEST BENGAL
SBI,SBIN0009458,712002508,VIKDAS,HOOGLY,HOOGHLY,WEST BENGAL
SBI,SBIN0009459,712002509,JAYARAMPUR SAB,HUGLICHINSURAH,HOOGHLY,WEST BENGAL
SBI,SBIN0009460,713002630,KAIGRAM,KAIGRAM,BARDHAMAN,WEST BENGAL
SBI,SBIN0009461,713002518,KALIPATHAR,KALIPATHAR,BARDHAMAN,WEST BENGAL
SBI,SBIN0009462,712002510,RAMNATHPUR,HUGLI,HOOGHLY,WEST BENGAL
SBI,SBIN0009463,741002634,SAHEB NAGAR,MURSHIDABAD,MURSHIDABAD,WEST BENGAL
SBI,SBIN0009464,741002635,LOKNATHPUR,MURSHIDABAD,MURSHIDABAD,WEST BENGAL
SBI,SBIN0009465,742002305,JUGINDA SAB,JUGINDA,MURSHIDABAD,WEST BENGAL
SBI,SBIN0009466,741002637,GANGADASPARA,GANGADASPARA,MURSHIDABAD,WEST BENGAL
SBI,SBIN0009467,700002529,SITAPUR SAB,SITAPUR,HOWRAH,WEST BENGAL
SBI,SBIN0009469,741002638,MOMINPUR SAB,MOMINPUR,MURSHIDABAD,WEST BENGAL
SBI,SBIN0009470,700002191,BARODA PARK,BARODA PARK,SOUTH 24 PARGANAS,WEST BENGAL
SBI,SBIN0009471,625002532,VALANDUR,VALANDUR,MADURAI,TAMIL NADU
SBI,SBIN0009472,614002036,ADICHAPURAM,ADICHAPURAM,TIRUVARUR,TAMIL NADU
SBI,SBIN0009473,530002082,BAKURU  AT  PADERU,BAKURU,VIZIANAGARAM,ANDHRA PRADESH
SBI,SBIN0009476,530002083,RUDAKOTA AT PEDABAYALU,VISAKHAPATNAM,VISHAKAPATNAM,ANDHRA PRADESH
SBI,SBIN0009477,389002007,KALI DUNGARI,KALI DUNGERI,DAHOD,GUJARAT
SBI,SBIN0009478,389002017,DOLI SANTRAMPUR,DOLI,DAHOD,GUJARAT
SBI,SBIN0009479,382002166,DEVLIA,DEVALIA,SURENDRANAGAR,GUJARAT
SBI,SBIN0009480,845002532,PHULWARIA OJHA,PURBI,EAST CHAMPARAN,BIHAR
SBI,SBIN0009481,845002533,SHYAMPUR MARKET AREA,ADAPUR,EAST CHAMPARAN,BIHAR
SBI,SBIN0009482,845002534,IBRAHIMPUR,IBRAHIMPUR,EAST CHAMPARAN,BIHAR
SBI,SBIN0009483,391002003,GORAJ SAB,WAGHODIA,VADODARA,GUJARAT
SBI,SBIN0009484,581002074,NPCC, KAIGA,KAIGA,UTTARA KANNADA,KARNATAKA
SBI,SBIN0009485,682002015,CEPZ KAKKANAD,ERNAKULAM,ERNAKULAM,KERALA
SBI,SBIN0009486,342002014,JELOOGAGADI,JODHPUR,JODHPUR,RAJASTHAN
SBI,SBIN0009487,345002004,NEHDAI,NEHDOI,JAISALMER,RAJASTHAN
SBI,SBIN0009491,822002011,KATUAL KALAN,PALAMAU,PALAMU,JHARKHAND
SBI,SBIN0009492,824002012,SARAYA,SARAIA,PALAMU,JHARKHAND
SBI,SBIN0009493,822002517,KAUWAL,KAUWAL,PALAMU,JHARKHAND
SBI,SBIN0009494,822002518,PANDWA,PANDAWA,PALAMU,JHARKHAND
SBI,SBIN0009495,822002519,PADUMA,PADUMA,PALAMU,JHARKHAND
SBI,SBIN0009497,822002520,SARJU,SARJU,GARHWA,JHARKHAND
SBI,SBIN0009498,822002521,BHAISADON,BHAISADON,LATEHAR,JHARKHAND
SBI,SBIN0009499,822002522,BARDIHA,BARDIHA,PALAMU,JHARKHAND
SBI,SBIN0009500,502002345,MUNIPALLY,MUNIPALLY,MEDAK,ANDHRA PRADESH
SBI,SBIN0009501,508002232,CHEEDELLA,PENPAHAD,NALGONDA,ANDHRA PRADESH
SBI,SBIN0009502,535002030,KUNERU,KUNERU,VIZIANAGARAM,ANDHRA PRADESH
SBI,SBIN0009503,532002030,GANGUVADA,GANGAVADA,SRIKAKULAM,ANDHRA PRADESH
SBI,SBIN0009504,523002036,PITAKAYAGULLA,PRAKASAM,PRAKASAM,ANDHRA PRADESH
SBI,SBIN0009505,335002026,LEELANWALI,HANUMANGARH,HANUMANGARH,RAJASTHAN
SBI,SBIN0009506,311002009,DHAMANIA,BHILWARA,BHILWARA,RAJASTHAN
SBI,SBIN0009507,326002005,SARERI,JHALAWAR,JHALAWAR,RAJASTHAN
SBI,SBIN0009509,452002009,NEELKANTH COLONY,INDORE,INDORE,MADHYA PRADESH
SBI,SBIN0009510,768002020,BANHARPALI SAB,BANHARPALI,JHARSUGUDA,ODISHA
SBI,SBIN0009511,492002012,SHASTRI MARKET, RAIPUR,RAIPUR,RAIPUR,CHANDIGARH
SBI,SBIN0009516,494002158,ASULKHAR,AASULKAR,KANKER,CHANDIGARH
SBI,SBIN0009517,491002004,MALVIYA NAGAR, DURG,CHHATTISGARH,DURG,CHANDIGARH
SBI,SBIN0009519,495002071,BAITALPUR,BILASPUR,BILASPUR,CHANDIGARH
SBI,SBIN0009522,473002008,BARSAT,BARSAT,MORENA,MADHYA PRADESH
SBI,SBIN0009524,470002316,SEMADHANA,SEMADHANA,SAGAR,MADHYA PRADESH
SBI,SBIN0009525,473002009,DEHARWARA,SHIVPURI,SHIVPURI,MADHYA PRADESH
SBI,SBIN0009526,177002141,BALDUHAK,BALDUHAK,HAMIRPUR,HIMACHAL PRADESH
SBI,SBIN0009527,177002021,CHAMUKHA,KANGRA,KANGRA,HIMACHAL PRADESH
SBI,SBIN0009528,NOT AVAILABLE,RBO BHWANIPATNA,BHWANIPATNA,KALAHANDI,ODISHA
SBI,SBIN0009530,147002071,MANDI GOBINDGARH,FATEGARH,FATEHGARH SAHEB,PUNJAB
SBI,SBIN0009531,177002161,KAROA,KANGRA,KANGRA,HIMACHAL PRADESH
SBI,SBIN0009532,492002005,INDUSTRIAL ESTATE, URLA,RAIPUR,RAIPUR,RAIPUR,CHANDIGARH
SBI,SBIN0009535,791002004,NIRJULI,NIRJULI,PAPUM PARE,ARUNACHAL PRADESH
SBI,SBIN0009536,262002551,CHARMA,PITHORAGARH,PITORAGARH,UTTARAKHAND
SBI,SBIN0009537,262002121,GHORPATTA,PITHORAGARH,PITORAGARH,UTTARAKHAND
SBI,SBIN0009538,262002734,RAIAGAR,RAIAGAR,PITORAGARH,UTTARAKHAND
SBI,SBIN0009539,243002309,REONAI,BUDAUN,BUDAUN,UTTAR PRADESH
SBI,SBIN0009540,243002320,LAKHANPUR,BUDAUN,BUDAUN,UTTAR PRADESH
SBI,SBIN0009541,273002062,MUNDILA BAZAR,MAHARAJGANJ,BULANDSHEHAR,UTTAR PRADESH
SBI,SBIN0009542,212002010,AMLIHAPAL,FATEHPUR,FATEHPUR,UTTAR PRADESH
SBI,SBIN0009543,212002019,KORAKANAK,FATEHPUR,FATEHPUR,UTTAR PRADESH
SBI,SBIN0009544,212002007,KISHANPUR,FATEHPUR,FATEHPUR,UTTAR PRADESH
SBI,SBIN0009545,212002014,NARECHA,FATEHPUR,FATEHPUR,UTTAR PRADESH
SBI,SBIN0009546,206002023,LABEDI,ETAWAH,ETAWAH,UTTAR PRADESH
SBI,SBIN0009547,230002007,CHANDPUR,CHANDPUR,BIJNOR,UTTAR PRADESH
SBI,SBIN0009548,230002006,BANI,PRATAPGARH,JHANSI,UTTAR PRADESH
SBI,SBIN0009549,230002023,SAIFABAD,PRATAPGARH,CHANDAULI,UTTAR PRADESH
SBI,SBIN0009550,230002014,LILAPUR,PRATAPGARH,PRATAPGARH,UTTAR PRADESH
SBI,SBIN0009551,230002011,KUMBHI AIMA,PRATAPGARH,PRATAPGARH,UTTAR PRADESH
SBI,SBIN0009552,229002020,MANGARH,PRATAPGARH,PRATAPGARH,UTTAR PRADESH
SBI,SBIN0009553,230002009,DEEWANGANJ,PRATAPGARH,PRATAPGARH,UTTAR PRADESH
SBI,SBIN0009554,230002003,AGAI,PRATAPGARH,AGRA,UTTAR PRADESH
SBI,SBIN0009555,211002033,AKHRI SHAHPUR,ALLAHABAD,KANPUR DEHAT,UTTAR PRADESH
SBI,SBIN0009556,212002051,SINGHIA,KAUSHAMBI,KAUSHAMBI,UTTAR PRADESH
SBI,SBIN0009557,212002053,BHARESAR,KAUSHAMBI,KAUSHAMBI,UTTAR PRADESH
SBI,SBIN0009558,212002040,LALTARA,LALTARA,ALLAHABAD,UTTAR PRADESH
SBI,SBIN0009559,222002009,KOLHUA,JAUNPUR,JAUNPUR,UTTAR PRADESH
SBI,SBIN0009560,444002762,SHIONI ROAD,WASHIM,WASHIM,MAHARASHTRA
SBI,SBIN0009561,273002049,JASWAL,GORAKHPUR,GORAKPUR,UTTAR PRADESH
SBI,SBIN0009562,273002047,BAGAPAR,MAHARAJGANJ,MAHARAJGANJ,UTTAR PRADESH
SBI,SBIN0009563,273002023,BURHIABARI,GORAKHPUR,AZAMGARH,UTTAR PRADESH
